Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","1985","1985","tonnes","734400","*","Unofficial figure"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","1986","1986","tonnes","750000","*","Unofficial figure"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","1987","1987","tonnes","859000","*","Unofficial figure"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","1988","1988","tonnes","1222000","*","Unofficial figure"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","1989","1989","tonnes","1244444","","Official data"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","1990","1990","tonnes","1399784","","Official data"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","1991","1991","tonnes","1615866","","Official data"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","1992","1992","tonnes","1691644","","Official data"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","1993","1993","tonnes","1750000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","1994","1994","tonnes","1681700","","Official data"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","1995","1995","tonnes","1842900","","Official data"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","1996","1996","tonnes","1914300","","Official data"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","1997","1997","tonnes","2042900","","Official data"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","1998","1998","tonnes","2057200","","Official data"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","1999","1999","tonnes","2400000","*","Unofficial figure"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","2000","2000","tonnes","2470000","*","Unofficial figure"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","2001","2001","tonnes","2600000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","2002","2002","tonnes","2600000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","2003","2003","tonnes","2579459","","Official data"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","2004","2004","tonnes","3106500","","Official data"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","2005","2005","tonnes","3272500","","Official data"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","2006","2006","tonnes","3200000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","2007","2007","tonnes","3200000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","2008","2008","tonnes","3200000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","2009","2009","tonnes","3200000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","2010","2010","tonnes","3994523","Im","FAO data based on imputation methodology"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","2011","2011","tonnes","4613805","","Official data"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","2012","2012","tonnes","4670860","","Official data"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","2013","2013","tonnes","5053170","","Official data"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","2014","2014","tonnes","5531895","","Official data"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","2015","2015","tonnes","6249380","","Official data"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","2016","2016","tonnes","5612267","","Official data"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","2017","2017","tonnes","7914444","","Official data"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","2018","2018","tonnes","8267513","","Official data"
"QC","Crops","44","Colombia","5510","Production","254","Oil palm fruit","2019","2019","tonnes","8390314","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1961","1961","tonnes","120000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1962","1962","tonnes","125000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1963","1963","tonnes","130000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1964","1964","tonnes","140000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1965","1965","tonnes","145000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1966","1966","tonnes","150000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1967","1967","tonnes","160000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1968","1968","tonnes","170000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1969","1969","tonnes","180000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1970","1970","tonnes","200000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1971","1971","tonnes","210000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1972","1972","tonnes","220000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1973","1973","tonnes","210000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1974","1974","tonnes","200000","*","Unofficial figure"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1975","1975","tonnes","271400","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1976","1976","tonnes","301000","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1977","1977","tonnes","295120","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1978","1978","tonnes","285100","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1979","1979","tonnes","277500","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1980","1980","tonnes","277500","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1981","1981","tonnes","275000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1982","1982","tonnes","270800","*","Unofficial figure"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1983","1983","tonnes","261000","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1984","1984","tonnes","304150","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1985","1985","tonnes","393630","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1986","1986","tonnes","517368","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1987","1987","tonnes","472530","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1988","1988","tonnes","477101","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1989","1989","tonnes","450980","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1990","1990","tonnes","470095","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1991","1991","tonnes","295916","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1992","1992","tonnes","200000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1993","1993","tonnes","220000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1994","1994","tonnes","230000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1995","1995","tonnes","500000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1996","1996","tonnes","750000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1997","1997","tonnes","941279","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1998","1998","tonnes","806376","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","1999","1999","tonnes","560729","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","2000","2000","tonnes","745604","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","2001","2001","tonnes","412469","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","2002","2002","tonnes","418987","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","2003","2003","tonnes","566567","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","2004","2004","tonnes","464981","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","2005","2005","tonnes","477815","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","2006","2006","tonnes","274763","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","2007","2007","tonnes","315241","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","2008","2008","tonnes","307831","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","2009","2009","tonnes","429363","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","2010","2010","tonnes","459320","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","2011","2011","tonnes","378941","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","2012","2012","tonnes","397307","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","2013","2013","tonnes","442654","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","2014","2014","tonnes","468218","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","2015","2015","tonnes","488888","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","2016","2016","tonnes","708804","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","2017","2017","tonnes","815179","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","2018","2018","tonnes","870443","","Official data"
"QC","Crops","44","Colombia","5510","Production","403","Onions, dry","2019","2019","tonnes","814065","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1961","1961","tonnes","68000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1962","1962","tonnes","72000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1963","1963","tonnes","75000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1964","1964","tonnes","78000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1965","1965","tonnes","80000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1966","1966","tonnes","81000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1967","1967","tonnes","83000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1968","1968","tonnes","87000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1969","1969","tonnes","89000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1970","1970","tonnes","91000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1971","1971","tonnes","93000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1972","1972","tonnes","95000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1973","1973","tonnes","100000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1974","1974","tonnes","105000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1975","1975","tonnes","117378","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1976","1976","tonnes","189120","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1977","1977","tonnes","190048","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1978","1978","tonnes","192064","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1979","1979","tonnes","220700","*","Unofficial figure"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1980","1980","tonnes","225100","*","Unofficial figure"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1981","1981","tonnes","252890","*","Unofficial figure"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1982","1982","tonnes","230620","*","Unofficial figure"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1983","1983","tonnes","250100","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1984","1984","tonnes","228972","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1985","1985","tonnes","240000","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1986","1986","tonnes","298146","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1987","1987","tonnes","314318","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1988","1988","tonnes","333315","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1989","1989","tonnes","354822","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1990","1990","tonnes","160952","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1991","1991","tonnes","232679","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1992","1992","tonnes","256257","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1993","1993","tonnes","330000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1994","1994","tonnes","375723","*","Unofficial figure"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1995","1995","tonnes","395520","*","Unofficial figure"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1996","1996","tonnes","407000","*","Unofficial figure"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1997","1997","tonnes","421060","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1998","1998","tonnes","300000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","1999","1999","tonnes","339776","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","2000","2000","tonnes","352897","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","2001","2001","tonnes","237624","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","2002","2002","tonnes","297962","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","2003","2003","tonnes","69163","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","2004","2004","tonnes","88341","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","2005","2005","tonnes","96179","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","2006","2006","tonnes","405120","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","2007","2007","tonnes","352983","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","2008","2008","tonnes","264000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","2009","2009","tonnes","194243","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","2010","2010","tonnes","228129","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","2011","2011","tonnes","260715","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","2012","2012","tonnes","229229","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","2013","2013","tonnes","245267","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","2014","2014","tonnes","233342","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","2015","2015","tonnes","268750","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","2016","2016","tonnes","294895","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","2017","2017","tonnes","331502","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","2018","2018","tonnes","338418","","Official data"
"QC","Crops","44","Colombia","5510","Production","490","Oranges","2019","2019","tonnes","351200","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1961","1961","tonnes","30000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1962","1962","tonnes","31000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1963","1963","tonnes","32000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1964","1964","tonnes","33000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1965","1965","tonnes","34000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1966","1966","tonnes","35000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1967","1967","tonnes","36000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1968","1968","tonnes","37000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1969","1969","tonnes","38000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1970","1970","tonnes","39000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1971","1971","tonnes","40000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1972","1972","tonnes","41500","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1973","1973","tonnes","42900","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1974","1974","tonnes","44300","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1975","1975","tonnes","45769","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1976","1976","tonnes","39060","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1977","1977","tonnes","50280","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1978","1978","tonnes","58080","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1979","1979","tonnes","64720","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1980","1980","tonnes","65040","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1981","1981","tonnes","55000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1982","1982","tonnes","60000","*","Unofficial figure"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1983","1983","tonnes","50800","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1984","1984","tonnes","41774","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1985","1985","tonnes","52700","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1986","1986","tonnes","48622","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1987","1987","tonnes","58137","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1988","1988","tonnes","71205","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1989","1989","tonnes","79916","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1990","1990","tonnes","40121","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1991","1991","tonnes","71125","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1992","1992","tonnes","73818","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1993","1993","tonnes","62038","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1994","1994","tonnes","63000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1995","1995","tonnes","64000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1996","1996","tonnes","72741","Im","FAO data based on imputation methodology"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1997","1997","tonnes","88471","Im","FAO data based on imputation methodology"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1998","1998","tonnes","105042","Im","FAO data based on imputation methodology"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","1999","1999","tonnes","115376","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","2000","2000","tonnes","112627","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","2001","2001","tonnes","110764","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","2002","2002","tonnes","86912","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","2003","2003","tonnes","91608","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","2004","2004","tonnes","103870","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","2005","2005","tonnes","140346","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","2006","2006","tonnes","164606","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","2007","2007","tonnes","223945","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","2008","2008","tonnes","207698","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","2009","2009","tonnes","185902","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","2010","2010","tonnes","157620","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","2011","2011","tonnes","153120","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","2012","2012","tonnes","165788","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","2013","2013","tonnes","167549","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","2014","2014","tonnes","155290","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","2015","2015","tonnes","176220","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","2016","2016","tonnes","177458","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","2017","2017","tonnes","168594","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","2018","2018","tonnes","125328","","Official data"
"QC","Crops","44","Colombia","5510","Production","600","Papayas","2019","2019","tonnes","144967","","Official data"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1961","1961","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1962","1962","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1963","1963","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1964","1964","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1965","1965","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1966","1966","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1967","1967","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1968","1968","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1969","1969","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1970","1970","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1971","1971","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1972","1972","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1973","1973","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1974","1974","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1975","1975","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1976","1976","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1977","1977","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1978","1978","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1979","1979","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1980","1980","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1981","1981","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1982","1982","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1983","1983","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1984","1984","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1985","1985","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1986","1986","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1987","1987","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1988","1988","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1989","1989","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1990","1990","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1991","1991","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1992","1992","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1993","1993","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1994","1994","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1995","1995","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1996","1996","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1997","1997","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1998","1998","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","1999","1999","tonnes","5300","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","2000","2000","tonnes","4036","","Official data"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","2001","2001","tonnes","5351","","Official data"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","2002","2002","tonnes","4981","","Official data"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","2003","2003","tonnes","6027","","Official data"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","2004","2004","tonnes","6029","","Official data"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","2005","2005","tonnes","8554","","Official data"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","2006","2006","tonnes","12933","","Official data"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","2007","2007","tonnes","10917","","Official data"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","2008","2008","tonnes","15779","","Official data"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","2009","2009","tonnes","20028","","Official data"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","2010","2010","tonnes","18476","","Official data"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","2011","2011","tonnes","19849","","Official data"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","2012","2012","tonnes","25083","","Official data"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","2013","2013","tonnes","25584","","Official data"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","2014","2014","tonnes","29118","","Official data"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","2015","2015","tonnes","29334","","Official data"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","2016","2016","tonnes","29249","","Official data"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","2017","2017","tonnes","31198","","Official data"
"QC","Crops","44","Colombia","5510","Production","534","Peaches and nectarines","2018","2018","tonnes","30268","","Official data"
